"REGION"|"WBAN_ID"|"STATION_NAME"|"STATE_PROVINCE"|"COUNTY"|"COUNTRY"|"EXTENDED_NAME"|"CALL_SIGN"|"STATION_TYPE"|"DATE_ASSIGNED"|"BEGIN_DATE"|"COMMENTS"|"LOCATION"|"ELEV_OTHER"|"ELEV_GROUND"|"ELEV_RUNWAY"|"ELEV_BAROMETRIC"|"ELEV_STATION"|"ELEV_UPPER_AIR"
"148/948"|"94849"|"ALPENA"|"MI"||"US"||"APN"|"WBAS/NWS"||||"45*04'41""N 83*33'37""W"||||||
"148/948"|"94850"|"MARQUETTE"|"MI"||"US"|||"FAA "||||||||||
"148/948"|"94851"|"GUELPH"|"ONTARIO"||"CANADA"|||"AGR COL"||||||||||
"148/948"|"94852"|"MARION"|"IN"||"US"|" "||"SAWRS"||||||||||
"148/948"|"94853"|"ESCANABA"|"MI"||"US"|||"SAWRS"||||||||||
"148/948"|"94854"|"JANESVILLE"|"WI"||"US"|||"SAWRS"||||||||||
"148/948"|"94855"|"OSHKOSH"|"WI"||"US"||"OSH"|"SAWRS/FAA"||||"43*59'04""N 88*33'25""W"||||||
"148/948"|"94856"|"DOUGLAS POINT"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"148/948"|"94857"|"MOUNT FOREST"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"148/948"|"94858"|"SIMCOE"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"148/948"|"94859"|"HARROW"|"ONTARIO"||"CANADA"|||"CDA DOT"||||||||||
"148/948"|"94860"|"GRAND RAPIDS"|"MI"||"US"||"GRR"|"WBAS/NWS"||||"42*52'57""N 85*31'26""W"||||||
"148/948"|"94861"|"NAGAGAMI"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"148/948"|"94862"|"CHAPLEAU"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"148/948"|"94863"|"WATERLOO"|"ONTARIO"||"CANADA"|"WELLINGTON APT"||"DOT"||||||||||
"148/948"|"94864"|"GERALDTON"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"148/948"|"94865"|"SARNIA"|"ONTARIO"||"CANADA"|"DOT APT"||||||||||||
"148/948"|"94866"|"CHICAGO"|"IL"||"US"|"MEIGS FLD"||||||||||||
"148/948"|"94867"|"GODERICH"|"ONTARIO"||"CANADA"|"ONTARIO APT"||||||||||||
"148/948"|"94868"|"FRANKLIN"|"PA"||"US"|||"SAWRS"||||||||||
"148/948"|"94869"|"MILWAUKEE"|"WI"||"US"|"TIMMERMAN FLD"||||||||||||
"148/948"|"94870"|"CHAMPAIGN/URBANA"|"IL"||"US"||"CMI"|"FAA"||||"40*02'23""N 88*16'40""W"||||||
"148/948"|"94871"|"BENTON HARBOR"|"MI"||"US"|||||||||||||
"148/948"|"94872"|"NAGAGAMI"|"ONTARIO"||"CANADA"|||"AMOS"||||||||||
"148/948"|"94873"|"BRITT (AUT)"|"ONTARIO"||"CANADA"|||||||||||||
"148/948"|"94874"|"ELORA RESEARCH STN"|"ONTARIO"||"CANADA"|||||||||||||
"148/948"|"94875"|"WAWA A"|"ONTARIO"||"CANADA"|||||||||||||
"148/948"|"94876"|"MOUNT FOREST"|"ONTARIO"||"CANADA"|||||||||||||
"148/948"|"94877"|"CARIBOU ISLAND"|"ONTARIO"||"CANADA"|||||||||||||
"148/948"|"94878"|"CHICAGO"|"IL"||"US"|"DUPAGE CO "||||||||||||
"148/948"|"94879"|"GRAND HAVEN"|"MI"||"US"|||||||||||||
"148/948"|"94880"|"PORT HURON"|"MI"||"US"|||||||||||||
"148/948"|"94881"|"ROYAL CENTER"|"IN"||"US"|||||||||||||
"148/948"|"94882"|"UNIV OF MI/ANN ARBOR"|"MI"||"US"|||||||||||||
"148/948"|"94883"|"GODRICH"|"ONTARIO"||"CANADA"|||||||||||||
"148/948"|"94884"|"ARGONNE NATIONAL LAB"|"IL"||"US"|||||||||||||
"148/948"|"94885"|"HANCOCK"|"MI"||"US"|"HOUGHTON COUNTY MEMORIAL AP"|"CMX"|"NWS-AMOS/FAA"|"9/15/2000"|"9/14/2000"||"47*10'07""N 88*29'20""W"|||"1095 FT"|||
"148/948"|"94886"|"LAFAYETTE"|"IN"||"US"||"LAF"|"NWS-AMOS/FAA"||||"40*24'44""N 86*56'13""W"||||||
"148/948"|"94887"|"MARSEILLES"|"IL"||"US"|||"NWS-AMOS"||||||||||
"148/948"|"94888"|"GERALDTON AIRPORT"|"ONTARIO"||"CANADA"|||||||||||||
"148/948"|"94889"|"ANN ARBOR"|"MI"||"US"||"ARB"|||||"42*13'22""N 83*44""40""W"||||||
"148/948"|"94890"|"MOSINEE"|"WI"||"US"||"CWA"|||||||||||
"148/948"|"94891"|"DANVILLE"|"IL"||"US"||"DNV"|||||||||||
"148/948"|"94892"|"CHICAGO"|"IL"||"US"|"DUPAGE CO"|"DPA"|||||||||||
"148/948"|"94893"|"IRON MOUNTAIN"|"MI"||"US"||"IMT"|||||"45*49'06""N 88*06'52""W"||||||
"148/948"|"94894"|"MANISTEE"|"MI"||"US"||"MBL"|||||||||||
"148/948"|"94895"|"MUNCIE"|"IN"||"US"|"DELAWARE COUNTY AP"|"MIE"|"FAA/ASOS"|"5/3/1999"|"4/29/1999"||"40*14'03""N 85*23'37""W"|||"937 FT"|||
"148/948"|"94896"|"MENOMINEE"|"MI"||"US"||"MNM"|||||||||||
"148/948"|"94897"|"MANITOWOC"|"WI"||"US"||"MTW"|||||||||||
"148/948"|"94898"|"PORT HOPE*"|"MI"|"HURON"|"US"|"PORT HOPE"|"P58"|"AMOS/NWS/ASOS"|"6/28/1999"|"6/24/1999"||"44*01'19""N 82*47'33""W"||"590 FT"||||
"148/948"|"94899"|"COPPER HARBOR*"|"MI"|"KEWEENAW"|"US"||"P59"|"AMOS/NWS/ASOS"|"7/31/1998"|"7/30/1998"||"47*28'00""N 87*53'00""W"|"626 FT"|||||
"149/949"|"94901"|"BIRD ISLAND"|"MN"||"US"|||"WB"||||||||||
"149/949"|"94902"|"BROOKINGS"|"SD"||"US"|||"WB"||||||||||
"149/949"|"94903"|"COKATO"|"MN"||"US"|||"WB"||||||||||
"149/949"|"94904"|"DAWSON"|"ND"||"US"|||"WB"||||||||||
"149/949"|"94905"|"HAGER CITY"|"WI"||"US"|||"WB"||||||||||
"149/949"|"94906"|"MARSHALL"|"MN"||"US"|||"WB"||||||||||
"149/949"|"94907"|"MAUSTON"|"WI"||"US"|||"WB"||||||||||
"149/949"|"94908"|"DUBUQUE"|"IA"||"US"||"DBQ"|"WBO/NWS"||||"42*24'11""N 90*42'33""W"||||||
"149/949"|"94909"|"DULUTH"|"MN"||"US"|"WILLIAMSON JOHNSON"||||||||||||
"149/949"|"94910"|"WATERLOO"|"IA"||"US"||"ALO"|"SAWRS/WSO"||||"42*33'25""N 92*24'00""W"||||||
"149/949"|"94911"|"YANKTON"|"SD"||"US"|" "||"WB"||||||||||
"149/949"|"94912"|"PORTAGE LA PRAIRIE"|"MANITOBA"||"CANADA"|" "||"DOT"||||||||||
"149/949"|"94913"|"HURON"|"SD"||"US"|"MUNICIPAL APT"||||||||||||
"149/949"|"94914"|"WATERLOO"|"IA"||"US"|"MUNICIPAL APT"|||||"RETIRED # SEE 94910"|||||||
"149/949"|"94915"|"O'NEILL"|"NE"||"US"|||||||||||||
"149/949"|"94916"|"WINNIPEG"|"MANITOBA"||"CANADA"|"RCAF ANS DOT"||||||||||||
"149/949"|"94917"|"CEDAR RAPIDS"|"IA"||"US"|"ECHO SITE"||||||||||||
"149/949"|"94918"|"OMAHA"|"NE"||"US"|"NORTH OMAHA AIRPORT"||||||||||||
"149/949"|"94919"|"GRAND RAPIDS"|"MN"||"US"|"GRAND RAPIDS FIELD AP"|"GPZ"|"SAWRS - AWOS"||||||||||
"149/949"|"94920"|"GRETNA"|"MANITOBA"||"CANADA"|||"DOT"||||||||||
"149/949"|"94921"|"CAMP SHILO"|"MANITOBA"||"CANADA"|||"DOT"||||||||||
"149/949"|"94922"|"WAVERLY"|"IA"||"US"|"AFS/TEAM 16"||||||||||||
"149/949"|"94923"|"PILOT MOUND"|"MANITOBA"||"CANADA"|||"DOT"||||||||||
"149/949"|"94924"|"CARBERRY"|"MANITOBA"||"CANADA"|||"DOT"||||||||||
"149/949"|"94925"|"GRAND FORKS"|"ND"||"US"|||"AFB"||||||||||
"149/949"|"94926"|"IRONWOOD"|"MI"||"US"|||"SAWRS"||||||||||
"149/949"|"94927"|"WORTHINGTON"|"MN"||"US"|||"SAWRS"||||||||||
"149/949"|"94928"|"DEVILS LAKE"|"ND"||"US"|||"SAWRS"||||||||||
"149/949"|"94929"|"ASHLAND"|"WI"||"US"||"ASX"|"SAWRS/FAA EXP"||||"46*32'55""N 90*55'08""W"||||||
"149/949"|"94930"|"CAMP DOUGLAS"|"WI"||"US"|"VOLK FLD"||||||||||||
"149/949"|"94931"|"HIBBING"|"MN"|"ST. LOUIS"|"US"|"CHISHOLM HIBBING AP"|"HIB"|"SAWRS-FAA/ASOS"|"8/25/2000"|"8/24/2000"||"47*23'12""N 92*50'20""W"|||"1353 FT"|||
"149/949"|"94932"|"ATIKOKAN"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"149/949"|"94933"|"FORT DODGE"|"IA"||"US"|||"SAWRS"||||||||||
"149/949"|"94934"|"DRYDEN"|"ONTARIO"||"CANADA"|"DOT APT"||||||||||||
"149/949"|"94935"|"UPSALA"|"ONTARIO"||"CANADA"|||"DOT"||||||||||
"149/949"|"94936"|||||||||||||||||
"149/949"|"94937"|"ALLENDALE"|"ND"||"US"|||||||||||||
"149/949"|"94938"|"BRAINERD"|"MN"||"US"||"BRD"|"FAA EXP"||||"46*23'52""N 94*08'13""W"||||||
"149/949"|"94939"|"NEKOMA"|"ND"||"US"|"SAFEGUARD MSR"||||||||||||
"149/949"|"94940"|"SPARTA FORT MCCOY"|"WI"||"US"|||||||||||||
"149/949"|"94941"|"DREXEL"|"NE"||"US"|||||||||||||
"149/949"|"94942"|"ELLENDALE"|"ND"||"US"|||||||||||||
"149/949"|"94943"|"CHAMBERLAIN"|"SD"|"BRULE"|"US"|"CHAMBERLAIN MUNI AP"|"AV9"|"NWS AMOS"|"1/13/1998"|"2/5/1998"||"43*46'00""N 99*19'06""W"||"1703 FT"||||
"149/949"|"94944"|"WARROAD"|"MN"||"US"|||"NWS AMOS"||||||||||
"149/949"|"94945"|"PEQUOT LAKE"|"MN"||"US"|||"NWS AMOS"||||||||||
"149/949"|"94946"|"BROKEN BOW"|"NE"|"CUSTER"|"US"|"MUNICIPAL AP"|"BBW"|"FAA/ASOS"|"7/29/1999"|"7/29/1999"|"FAA/ASOS (7/29/1999)"|"41*26' N 99*38' W"|||"2546 FT"|||
"149/949"|"94947"|"BEATRICE"|"NE"||"US"||"BIE"|||||||||||
"149/949"|"94948"|"FAIRMONT"|"MN"||"US"||"FRM"|||||||||||
"149/949"|"94949"|"HASTINGS"|"NE"|"ADAMS"|"US"|"HASTINGS MUNI AP"|"H S I"|"ASOS"|"5/30/1995"|"5/30/1995"||"40*36'16""N 98*25'38""W "||"1940 FT"|"1954 FT"|||
"149/949"|"94950"|"MITCHELL"|"SD"|"DAVISON"|"US"|"MITCHELL MUNI AP"|"MHE"|"FAA/ASOS"|"9/1/1999"|"9/1/1999"|"FAA/ASOS (9/1/1999)"|"43*46'00""N 98*02'00""W"|||"1303 FT"|||
"149/949"|"94951"|"COLUMBUS"|"NE"||"US"|"COLUMBUS MUNI AP"|"OLU  (AP ADDED FOR AWOS)"|"AWOS"||||||||||
"149/949"|"94952"|"PAWNEE"|"NE"||"US"||"PWE"|||||||||||
"149/949"|"94953"|"SPICKARD *"|"MO"||"US"||"P35"|"AMOS"||||||||||
"149/949"|"94954"|"GRAND MARAIS *"|"MN"||"US"||"P61"|"AMOS"||||||||||
"149/949"|"94955"|"LIDGERWOOD *"|"ND"||"US"||"P67"|"AMOS"||||||||||
"149/949"|"94956"|"THIEF RIVER FALLS"|"MN"||"US"||"TVF"|||||||||||
"149/949"|"94957"|"FALLS CITY/BRENNER"|"NE"|"RICHARDSON"|"US"|"BRENNER FIELD AP"|"FNB"|"FAA/ASOS"|"8/30/2000"|"8/30/2000"|"FAA/ASOS (8/30/2000)"|"40*04'44""N 95*35'31""W"|||"984 FT"|||
"149/949"|"94958"|"ORD"|"NE"|"VALLEY"|"US"|"EVELYN SHARP FIELD AP"|"ODX"|"NWS/FAA/ASOS"|"8/30/2000"|"8/30/2000"|"FAA/ASOS (8/30/2000)"|"41*37'25""N 98*57'06""W"|" "||"2069 FT"|||
"149/949"|"94959"|"GALESBURG"|"IL"||"US"|"GALESBURG MUNI AP"|"GBG"|"FAA - AWOS"||||||||||
"149/949"|"94960"|"MINNEAPOLIS"|"MN"|"HENNEPIN"|"US"|"CRYSTAL APT"|"MIC"|"ASOS"|"9/23/1997"|"9/11/1997"||"45*03'45""N 93*21'03""W"|"870 FT"||"869 FT"|||
"149/949"|"94961"|"BAUDETTE"|"MN"||"US"||"BDE"|||||"48*43'39""N 94*36'37""W"||||||
